,stockName,2021-09-30,2021-10-08,isRed
0,平安银行,79561105.0,108586297.0,False
1,万科A,100586048.0,67804764.0,True
2,国华网安,2024922.0,1763127.0,False
3,ST星源,6366190.0,6683655.0,False
4,深振业A,5555511.0,7853943.0,False
5,*ST全新,12622398.0,9997630.0,False
6,神州高铁,13543023.0,27583204.0,False
7,中国宝安,81693432.0,94407283.0,True
8,美丽生态,2842700.0,5903714.0,False
9,深物业A,4721159.0,5456196.0,False
10,南玻A,33139745.0,27246870.0,True
11,沙河股份,1627102.0,1604001.0,False
12,深康佳A,11720879.0,10842284.0,False
13,深中华A,3238880.0,3257083.0,False
14,神城A退,55270236.0,58571757.0,False
15,深粮控股,2370110.0,9011413.0,False
16,深华发A,465600.0,381100.0,False
17,深科技,8432309.0,15736337.0,False
18,深赤湾A,2825517.0,2160496.0,True
19,深天地A,509483.0,573899.0,True
20,招商地产,79156640.0,104161792.0,True
21,特力A,916927.0,2493365.0,False
22,飞亚达,3376399.0,3833648.0,True
23,深圳能源,99836688.0,101284757.0,True
24,国药一致,1995377.0,1998836.0,False
25,深深房A,1708300.0,2031300.0,True
26,富奥股份,4823271.0,11040304.0,False
27,大悦城,18775011.0,11705552.0,True
28,深桑达A,730726.0,1719544.0,False
29,新都退,28769449.0,38804227.0,False
30,神州数码,1958132.0,1736174.0,False
31,中国天楹,27075657.0,23202000.0,True
32,华联控股,12003131.0,18894753.0,False
33,深南电A,10787510.0,36032331.0,False
34,深大通,1371260.0,1450350.0,False
35,中集集团,19913755.0,22802276.0,True
36,东旭蓝天,47781762.0,43679027.0,True
37,中洲控股,2382924.0,1565200.0,True
38,中航善达,5856617.0,7096940.0,False
39,深纺织A,4709900.0,9976964.0,False
40,泛海控股,27074302.0,33399460.0,False
41,京基智农,1661267.0,1803158.0,False
42,德赛电池,3922141.0,4360549.0,True
43,深天马A,9982734.0,11272595.0,False
44,方大集团,3682333.0,5391250.0,False
45,皇庭国际,15042600.0,10692500.0,True
46,深赛格,3160062.0,3975351.0,False
47,华锦股份,51591681.0,31915883.0,True
48,中金岭南,67394991.0,59049790.0,True
49,农产品,6334068.0,23094495.0,False
50,深圳华强,3494414.0,2274259.0,False
51,中兴通讯,27130994.0,34037039.0,False
52,北方国际,5178132.0,5590506.0,False
53,中国长城,27112886.0,39647994.0,False
54,华控赛格,10109600.0,12463761.0,False
55,华侨城A,77142602.0,66452882.0,True
56,特发信息,3386667.0,3981600.0,False
57,海王生物,11289350.0,11106582.0,False
58,盐田港,5094475.0,6557023.0,True
59,深圳机场,5805451.0,14903237.0,False
60,天健集团,12526500.0,20042996.0,False
61,广聚能源,1687600.0,4547402.0,False
62,中信海直,9118075.0,10067541.0,False
63,TCL科技,112368050.0,203447787.0,False
64,宜华健康,31662173.0,19770903.0,False
65,中成股份,2647911.0,2797312.0,False
66,丰原药业,12075876.0,8078400.0,True
67,川能动力,84086560.0,73520590.0,True
68,华数传媒,6068073.0,5062794.0,False
69,中联重科,80891941.0,75739466.0,False
70,常山北明,33363356.0,43846785.0,False
71,国际实业,9582302.0,13281570.0,False
72,申万宏源,166444259.0,135014632.0,True
73,东方盛虹,40941126.0,47160679.0,True
74,美的集团,21879116.0,37251980.0,False
75,潍柴动力,55309911.0,43236958.0,False
76,许继电气,54822872.0,60119232.0,True
77,冀东水泥,10702789.0,9594647.0,True
78,金融街,9082438.0,9448398.0,False
79,派林生物,2611934.0,6800766.0,True
80,长虹华意,8523575.0,14562758.0,False
81,石油大明,9063811.0,3889070.0,True
82,胜利股份,50057083.0,46088691.0,True
83,藏格控股,16085494.0,26815792.0,True
84,云鼎科技,2616435.0,11848027.0,False
85,ST沈机,3030900.0,3028120.0,False
86,英特集团,774200.0,1063000.0,False
87,东旭光电,56394504.0,53406700.0,False
88,渤海租赁,21508500.0,34814800.0,False
89,民生控股,3286500.0,2846400.0,False
90,合肥百货,3801850.0,6110173.0,False
91,小天鹅A,6202647.0,7578470.0,False
92,通程控股,1546265.0,2715100.0,False
93,吉林化纤,48939772.0,59208719.0,True
94,南京公用,6170821.0,9795412.0,False
95,湖北宜化,100857706.0,74731382.0,True
96,东阿阿胶,5802922.0,5728228.0,False
97,徐工机械,268563710.0,148365254.0,True
98,兴业矿业,29929509.0,24357321.0,True
99,华天酒店,7110100.0,10172660.0,False
100,粤高速A,7909634.0,4103702.0,True
101,张家界,2895100.0,6114625.0,False
102,晨鸣纸业,31900479.0,24283524.0,True
103,山东路桥,12752904.0,13015792.0,True
104,鄂武商A,8145431.0,7282607.0,False
105,*ST绿景,616800.0,594737.0,True
106,国新健康,4931612.0,7689102.0,False
107,南华生物,1107847.0,1131751.0,True
108,京粮控股,9991674.0,20660265.0,False
109,中润资源,31902619.0,18350362.0,True
110,珠海港,11425600.0,14113500.0,True
111,*ST华塑,4083500.0,5879465.0,False
112,新金路,33990501.0,26246300.0,False
113,烯碳退,76426265.0,81260723.0,True
114,丽珠集团,3225489.0,4925855.0,True
115,渝开发,1679066.0,3044316.0,False
116,攀渝钛业,3381350.0,3685968.0,False
117,国际医学,36079125.0,44217262.0,False
118,荣安地产,7079903.0,6893500.0,False
119,四环生物,3191301.0,5946114.0,False
120,中兵红箭,50665388.0,46338814.0,True
121,长航凤凰,39478422.0,34528113.0,False
122,长虹美菱,8207629.0,10374566.0,False
123,白云山A,16879440.0,13317722.0,True
124,*ST浪奇,4456094.0,10061902.0,True
125,岭南控股,934703.0,1741801.0,False
126,ST红太阳,12606709.0,15675582.0,True
127,学大教育,4383710.0,4308892.0,True
128,美的电器,27849752.0,36609672.0,False
129,柳工,15326661.0,11987171.0,False
130,广弘控股,2720037.0,8266939.0,False
131,冰山冷热,4432981.0,13897220.0,False
132,穗恒运A,33894691.0,23202695.0,True
133,华金资本,2338900.0,2886040.0,True
134,顺钠股份,90832296.0,51924067.0,True
135,万泽股份,3244297.0,1916300.0,True
136,*ST猴王,4013300.0,12894653.0,False
137,华映科技,14897855.0,15571146.0,True
138,广宇发展,68241965.0,53871358.0,False
139,云南白药,3148247.0,3925231.0,False
140,粤电力A,127426790.0,110855704.0,True
141,中天金融,24061042.0,20107535.0,False
142,佛山照明,2659264.0,4028548.0,False
143,皖能电力,109966766.0,80328164.0,True
144,中原环保,7093553.0,10245912.0,True
145,金浦钛业,47647500.0,34725707.0,False
146,金圆股份,60324757.0,48263835.0,False
147,航天发展,14288911.0,24821743.0,False
148,湖南投资,2576600.0,4429950.0,False
149,S湘火炬,21579110.0,36140157.0,False
150,江铃汽车,2961207.0,4666367.0,False
151,创元科技,12248075.0,8077501.0,True
152,靖远煤电,94047057.0,183589573.0,False
153,安道麦A,9276302.0,8685376.0,True
154,泰山石油,36153385.0,61982417.0,False
155,神州信息,7086455.0,5685022.0,False
156,西部创业,5151640.0,10390072.0,False
157,莱茵体育,16428750.0,59344299.0,False
158,万向钱潮,21106236.0,24029552.0,False
159,我爱我家,15666354.0,11399150.0,False
160,烽火电子,4538775.0,3519000.0,False
161,宏源证券,161131456.0,284286784.0,False
162,陕国投A,17640933.0,12326120.0,False
163,*ST大集,53438565.0,47068329.0,True
164,渝三峡A,3792880.0,4712063.0,False
165,海南海药,4091228.0,4645600.0,False
166,海德股份,3176750.0,7186875.0,False
167,泸州老窖,28411679.0,20328557.0,False
168,长城股份,11761940.0,13880296.0,True
169,苏常柴A,10864050.0,8973813.0,False
170,ST大洲,2682538.0,7086636.0,False
171,海马汽车,34709242.0,28329259.0,False
172,粤宏远A,6197200.0,7928400.0,False
173,甘化科工,6362500.0,5823300.0,False
174,盐湖集团,8997799.0,9690507.0,True
175,威孚高科,4826288.0,5636538.0,False
176,北部湾港,1793040.0,2071929.0,False
177,S*ST托普,4685934.0,6736392.0,True
178,哈工智能,3362672.0,4910752.0,False
179,*ST东电,4540567.0,4465462.0,True
180,汇源通信,5638665.0,9486828.0,False
181,*ST金洲,12542756.0,9146576.0,False
182,贵州轮胎,3706167.0,6136940.0,False
183,启迪药业,1495670.0,2182754.0,False
184,太阳能,533194103.0,375288429.0,True
185,平潭发展,20755782.0,35172489.0,False
186,大通燃气,21582751.0,35922192.0,False
187,国恒3,130310880.0,132495400.0,False
188,宝塔实业,3385300.0,5019200.0,False
189,古井贡酒,2447201.0,2205907.0,False
190,东北制药,4973673.0,5565479.0,False
191,兴蓉环境,18542907.0,49314282.0,True
192,青岛双星,3281077.0,3761819.0,False
193,建投能源,65560533.0,38452266.0,True
194,韶能股份,43279844.0,25190167.0,True
195,金马集团,8717322.0,20340588.0,False
196,盛达资源,9504872.0,6238957.0,False
197,渤海股份,6354567.0,11604260.0,False
198,ST顺利,6385500.0,9009100.0,False
199,华媒控股,2395099.0,2944401.0,False
200,阳光股份,3863010.0,4188173.0,False
201,*ST中迪,2976613.0,12732597.0,True
202,西安旅游,4587520.0,5189000.0,False
203,*ST天首,3775161.0,2205814.0,False
204,焦作万方,40266110.0,32768682.0,True
205,*ST东海A,2053800.0,2609030.0,True
206,奥园美谷,26192352.0,37098179.0,False
207,ST海投,10101919.0,10817225.0,False
208,中油资本,10008370.0,12090211.0,False
209,吉林化工,1072300.0,1498616.0,False
210,海螺型材,1850500.0,1732101.0,False
211,新华联,7461100.0,7623500.0,False
212,恒立实业,17700797.0,9987622.0,True
213,吉林敖东,10876432.0,11846570.0,False
214,长安汽车,60222688.0,99060655.0,False
215,远大控股,3618257.0,3547234.0,True
216,天茂集团,11887164.0,13465735.0,False
217,高新发展,2067212.0,1198020.0,False
218,攀钢钒钛,322318702.0,229007008.0,True
219,铜陵有色,260862879.0,281676342.0,True
220,顺发恒业,21571704.0,19733941.0,False
221,三木集团,4237502.0,6428400.0,False
222,合金投资,6815463.0,10574620.0,False
223,英力特,11001218.0,14750046.0,True
224,风华高科,16966843.0,18902642.0,True
225,茂化实华,8404798.0,9523735.0,False
226,*ST万方,1794227.0,2008307.0,False
227,西王食品,5585082.0,11403155.0,False
228,仁和药业,12958745.0,16157131.0,False
229,格力电器,67332578.0,75134441.0,False
230,泰达股份,15015432.0,17711761.0,False
231,金岭矿业,15523370.0,12970678.0,False
232,金科股份,117895359.0,59951781.0,True
233,中钨高新,9147837.0,8835650.0,True
234,珠海中富,17745201.0,16720011.0,False
235,长春高新,8771739.0,13559975.0,False
236,天夏退,43973307.0,54263994.0,False
237,永安林业,4958844.0,8746605.0,False
238,湖北广电,3568560.0,3255580.0,False
239,经纬纺机,4517900.0,4485993.0,False
240,美好置业,44647560.0,61435448.0,False
241,荣丰控股,951100.0,1537914.0,False
242,ST金鸿,7369343.0,12076500.0,False
243,*ST盈方,33473916.0,35654896.0,False
244,阳光城,31246071.0,25054162.0,False
245,上峰水泥,15471322.0,12119556.0,True
246,*ST当代,8865572.0,6188600.0,False
247,智度股份,26330286.0,28042474.0,False
248,恒天海龙,7879512.0,10471297.0,False
249,襄阳轴承,2134009.0,2857100.0,False
250,大连友谊,2092500.0,1722752.0,False
251,山推股份,13429521.0,14547542.0,True
252,视觉中国,17430238.0,12887735.0,True
253,东方电子,43660575.0,45288226.0,False
254,远兴能源,173005961.0,146538151.0,True
255,中山公用,10928820.0,42339881.0,False
256,东北证券,11292012.0,10990069.0,False
257,*ST华讯,7550173.0,7831901.0,False
258,国城矿业,18745863.0,15611682.0,True
259,宝新能源,66714149.0,69211885.0,True
260,亚太实业,2083909.0,4767609.0,False
261,惠天热电,21223794.0,16130391.0,True
262,华泽退,26039414.0,26662359.0,True
263,滨海能源,9720386.0,9193475.0,False
264,炼石航空,2880237.0,3138100.0,False
265,沈阳化工,18362772.0,15301100.0,False
266,S*ST佳纸,4033768.0,4266900.0,True
267,模塑科技,10194130.0,13943519.0,False
268,厦门信达,2900900.0,3495055.0,False
269,正虹科技,2059100.0,5037683.0,False
270,恒逸石化,22397184.0,18314269.0,False
271,浙江震元,3032700.0,4279600.0,False
272,*ST双环,12831772.0,8439750.0,True
273,中信特钢,4505630.0,5345006.0,True
274,河钢股份,78416668.0,80383373.0,True
275,贝瑞基因,1718300.0,2510574.0,False
276,京蓝科技,7610625.0,13507725.0,False
277,锦龙股份,4696370.0,3776779.0,False
278,丰乐种业,9277499.0,32874271.0,False
279,中兴商业,965140.0,1300547.0,False
280,黑芝麻,5501600.0,18039016.0,False
281,韶钢松山,34802104.0,29062393.0,True
282,苏宁环球,59289077.0,41177605.0,False
283,中原传媒,1889476.0,2690629.0,False
284,新能泰山,10515777.0,7882966.0,False
285,西安饮食,3525100.0,5940200.0,False
286,湖南发展,27739150.0,21737297.0,False
287,美锦能源,100540072.0,103013054.0,True
288,京东方A,276040058.0,794883340.0,False
289,鲁泰A,2949546.0,9411506.0,False
290,冠捷科技,19521802.0,18543567.0,False
291,国元证券,18289394.0,17410544.0,True
292,燕京啤酒,11343809.0,22955594.0,False
293,四川美丰,96541452.0,89634864.0,True
294,泰禾集团,31841908.0,33126780.0,False
295,振华科技,8706189.0,8180349.0,True
296,罗牛山,8634898.0,38953876.0,False
297,中交地产,1351834.0,1349467.0,False
298,南风化工,13760897.0,11385720.0,True
299,航发控制,17291371.0,15015987.0,False
300,普洛药业,8360500.0,6563148.0,True
301,长城信息,27244233.0,36482366.0,True
302,国海证券,34513946.0,92465804.0,True
303,锌业股份,28845340.0,19805782.0,True
304,*ST西发,4181340.0,2011022.0,False
305,漳州发展,7282266.0,7378194.0,False
306,山西路桥,3627978.0,4547502.0,False
307,新华制药,1475765.0,1828281.0,False
308,浩物股份,11775731.0,7344200.0,True
309,中色股份,33416144.0,28794969.0,True
310,中百集团,697400.0,1225882.0,False
311,斯太退,32304798.0,64362292.0,True
312,本钢板材,33073607.0,36726356.0,True
313,西藏矿业,63432343.0,44521819.0,True
314,锦州石化,2502353.0,2981689.0,False
315,*ST华信,0.0,0.0,False
316,通化金马,4511942.0,5052186.0,False
317,晋控电力,199143007.0,159451056.0,True
318,中航西飞,37638505.0,34863790.0,True
319,*ST大菲,4356728.0,3133900.0,True
320,广发证券,94341495.0,81553471.0,True
321,中核科技,15538830.0,14977340.0,True
322,新兴铸管,107659461.0,82002806.0,True
323,甘咨询,464900.0,519341.0,False
324,ST平能,9649903.0,8256934.0,True
325,美达股份,8433400.0,11441015.0,False
326,长江证券,25582264.0,21867349.0,True
327,居然之家,10599642.0,9248222.0,False
328,北新建材,8911188.0,11124003.0,False
329,*ST创智,19677491.0,27755526.0,False
330,北大医药,1693624.0,2060671.0,False
331,万年青,14653752.0,14380631.0,True
332,华神科技,10521827.0,21577887.0,False
333,甘肃电投,88673209.0,68859246.0,True
334,盐湖股份,104088520.0,56082988.0,True
335,华闻集团,12770505.0,14739121.0,False
336,英洛华,14423570.0,12493404.0,False
337,凯撒旅业,3819046.0,24980134.0,False
338,中国武夷,9475731.0,8898310.0,False
339,中水渔业,5961649.0,14101067.0,False
340,酒鬼酒,6191294.0,7635896.0,False
341,一汽解放,7874210.0,9472704.0,False
342,四川九洲,6632468.0,5046100.0,True
343,ST北文,2168242.0,3722469.0,False
344,北清环能,10985268.0,5651847.0,True
345,*ST炎黄,404768.0,341810.0,True
346,ST银河,5633290.0,4632150.0,False
347,云铝股份,77666126.0,101296190.0,True
348,铁岭新城,32352037.0,25665811.0,True
349,创维数字,4621009.0,4418160.0,False
350,冰轮环境,19735198.0,11946797.0,False
351,陕西金叶,7834600.0,22954688.0,False
352,德展健康,12248380.0,10959500.0,False
353,美利云,16265591.0,12145000.0,False
354,智慧农业,75618181.0,64912803.0,False
355,辽河油田,3395944.0,2521577.0,False
356,航锦科技,6377838.0,5597047.0,True
357,岳阳兴长,3765235.0,6388747.0,False
358,*ST节能,7734678.0,7672956.0,False
359,京山轻机,14765240.0,11867500.0,True
360,山东海化,31864660.0,34391540.0,True
361,超声电子,3170382.0,3130655.0,False
362,太钢不锈,155102137.0,113225199.0,True
363,启迪环境,9796451.0,15247071.0,False
364,*ST长兴,652400.0,963530.0,False
365,东莞控股,5531350.0,4559714.0,True
366,天音控股,55380305.0,40387487.0,True
367,鲁西化工,54460683.0,44843992.0,True
368,五矿稀土,55699736.0,49341763.0,True
369,*ST龙涤,1341900.0,6714683.0,False
370,粤桂股份,10149521.0,8899317.0,False
371,*ST长动,13406249.0,2036401.0,False
372,富通信息,8147805.0,16903815.0,False
373,秦川机床,19852700.0,17049600.0,True
374,财信发展,7181600.0,6662350.0,False
375,中信国安,27460765.0,26126200.0,False
376,承德露露,38575774.0,29502092.0,True
377,华茂股份,7032164.0,26012321.0,False
378,高鸿股份,6345922.0,5457434.0,False
379,石化机械,69301168.0,74468787.0,False
380,冀东装备,3336600.0,5303776.0,False
381,五粮液,33190568.0,39038176.0,False
382,国风塑业,22937407.0,25136294.0,False
383,顺鑫农业,19364639.0,26484985.0,False
384,海印股份,18768650.0,39500083.0,False
385,银星能源,158390895.0,202034350.0,False
386,三湘印象,4651000.0,4078386.0,False
387,扬子石化,5885510.0,539963.0,False
388,安凯客车,4246601.0,5529402.0,False
389,张裕A,2581335.0,4015661.0,False
390,吉电股份,97312167.0,112142980.0,False
391,新希望,113167294.0,96553768.0,False
392,天山股份,15165664.0,14159761.0,True
393,云南铜业,32362758.0,27014457.0,True
394,潍柴重机,30944824.0,20283101.0,True
395,中广核技,16907118.0,9074001.0,True
396,华联股份,16688702.0,15044700.0,False
397,湖北能源,188758224.0,142848610.0,True
398,城发环境,13252846.0,19865165.0,False
399,海南高速,3474145.0,5600075.0,False
400,中鼎股份,14444229.0,14701779.0,True
401,峨眉山A,8357844.0,10150600.0,False
402,中嘉博创,9257510.0,29009706.0,False
403,法尔胜,1388938.0,1130500.0,False
404,欢瑞世纪,7141100.0,7155131.0,False
405,亚钾国际,7488517.0,6270767.0,True
406,双汇发展,17571948.0,25178783.0,False
407,津滨发展,7634663.0,6706504.0,False
408,鞍钢股份,124149739.0,99207292.0,True
409,赣能股份,41524347.0,64625810.0,True
410,现代投资,6429386.0,6491488.0,False
411,航天科技,5067698.0,4303601.0,False
412,新洋丰,17585333.0,21795329.0,True
413,云内动力,18092726.0,15970305.0,False
414,厦门港务,2350901.0,3271301.0,False
415,浙商中拓,4872885.0,4003901.0,False
416,景峰医药,8622116.0,26248885.0,False
417,数源科技,1542000.0,1599491.0,False
418,大亚圣象,2994487.0,2491483.0,False
419,南宁糖业,9235600.0,8139422.0,False
420,泸天化,42857933.0,43922720.0,True
421,钱江摩托,6317621.0,4440558.0,False
422,华特达因,4440686.0,3583589.0,False
423,华北高速,38621575.0,52205635.0,False
424,电广传媒,11491251.0,11527481.0,False
425,嘉凯城,19910560.0,19879511.0,False
426,金陵药业,2247500.0,7949650.0,False
427,沃顿科技,10095736.0,10803700.0,True
428,海信家电,4152224.0,3702374.0,False
429,佳电股份,16711767.0,24475374.0,True
430,河钢资源,10665901.0,7590400.0,True
431,众合科技,6487540.0,6362640.0,False
432,福星股份,5961500.0,5885700.0,False
433,中国铁物,9118115.0,12827082.0,False
434,中钢国际,28627599.0,22711882.0,True
435,兰州黄河,3102504.0,10177243.0,False
436,中粮科技,55127414.0,67034170.0,False
437,中关村,16069593.0,12697659.0,False
438,华菱钢铁,103432090.0,97240332.0,True
439,神火股份,119589831.0,140735690.0,True
440,四川双马,7790646.0,7085934.0,False
441,华西股份,10965451.0,9705506.0,False
442,冀中能源,210820255.0,129417676.0,True
443,紫光股份,34650569.0,15345878.0,True
444,凯迪退,77295300.0,92169890.0,False
445,南天信息,4033416.0,8191456.0,False
446,新乡化纤,25812141.0,28067720.0,True
447,重药控股,4615113.0,5234912.0,False
448,中国重汽,8378585.0,12001456.0,False
449,广济药业,2271320.0,6011114.0,True
450,河化股份,1390904.0,1325735.0,False
451,欣龙控股,2800930.0,5520100.0,False
452,中原油气,5940047.0,1090841.0,True
453,中通客车,1871022.0,2011332.0,False
454,东方能源,64247543.0,45831488.0,True
455,首钢股份,31287963.0,50686983.0,True
456,锡业股份,36844348.0,40191779.0,True
457,中南建设,39660945.0,31571602.0,True
458,东方钽业,8615600.0,6949975.0,True
459,华东医药,11586309.0,27274781.0,False
460,天保基建,3574890.0,3726160.0,False
461,长源电力,62503365.0,49654415.0,True
462,盈峰环境,24319238.0,14555007.0,True
463,蓝焰控股,45150676.0,46351664.0,False
464,安泰科技,13806580.0,12140542.0,False
465,中科三环,19299743.0,16847205.0,True
466,ST高升,7610100.0,3489960.0,False
467,*ST中基,4121403.0,3223100.0,False
468,佛塑科技,18213650.0,16450165.0,False
469,银泰黄金,15335619.0,16870546.0,False
470,华铁股份,8086469.0,7306185.0,False
471,浪潮信息,13806312.0,14774673.0,False
472,桂林旅游,10235500.0,10188891.0,False
473,中弘退,180809423.0,215311798.0,False
474,*ST众泰,35400283.0,12442101.0,False
475,*ST银亿,56477333.0,35617278.0,False
476,中银绒业,194784745.0,145658600.0,True
477,山西焦煤,161079205.0,159545802.0,True
478,大庆华科,911400.0,2901901.0,False
479,越秀金控,8009346.0,8001284.0,False
480,华工科技,18742459.0,15479679.0,True
481,九芝堂,5004475.0,4937856.0,False
482,诚志股份,13252864.0,19145176.0,True
483,闽东电力,98622239.0,110422841.0,True
484,皇台酒业,11938876.0,10739300.0,False
485,中国中期,2787142.0,5915649.0,False
486,新大陆,9706826.0,6308919.0,False
487,隆平高科,30621980.0,70124701.0,False
488,华润三九,5127626.0,9140018.0,False
489,东瑞股份,1898001.0,2241317.0,False
490,炬申股份,361684.0,411554.0,False
491,大中矿业,6076533.0,4659665.0,False
492,盛航股份,520234.0,524954.0,False
493,依依股份,459649.0,740521.0,False
494,联科科技,1212268.0,1446424.0,False
495,华菱线缆,22815405.0,22580313.0,True
496,洪兴股份,663646.0,551493.0,False
497,金房节能,1809753.0,1433488.0,False
498,双枪科技,564216.0,658874.0,True
499,中旗新材,553975.0,613610.0,False
500,中铁特货,42706072.0,29609906.0,True
501,千味央厨,5999014.0,6209104.0,False
502,华尔泰,217250.0,228651.0,False
503,宗申动力,5557802.0,3790837.0,False
504,招商港口,2282087.0,2039871.0,True
505,豫能控股,80285267.0,54615869.0,True
506,招商积余,13889055.0,8954000.0,True
507,招商公路,5839522.0,5038379.0,True
508,招商蛇口,76016837.0,48734812.0,True
509,新和成,12509032.0,17361353.0,True
510,鸿达兴业,85827003.0,83650055.0,True
511,伟星股份,4039283.0,3919875.0,True
512,华邦健康,55758289.0,50897024.0,True
513,ST德豪,28922879.0,32025389.0,False
514,精功科技,15164182.0,12549211.0,True
515,华兰生物,9407876.0,16403180.0,False
516,大族激光,11388657.0,8955914.0,True
517,天奇股份,25072820.0,24331230.0,False
518,传化智联,29664753.0,28400112.0,False
519,盾安环境,10752466.0,9490756.0,True
520,凯恩股份,8873500.0,9553000.0,False
521,中航机电,33973447.0,63341612.0,True
522,永新股份,794555.0,974753.0,False
523,协鑫能科,18326065.0,21867897.0,True
524,世荣兆业,975213.0,852200.0,False
525,东信和平,2890390.0,2445016.0,False
526,华信退,21597093.0,37062683.0,False
527,亿帆医药,6149198.0,8777094.0,False
528,京新药业,3795087.0,4805700.0,False
529,ST中捷,5363305.0,4338736.0,False
530,科华生物,3438838.0,3207151.0,False
531,海特高新,7990802.0,7784956.0,True
532,苏宁易购,15974506.0,23857116.0,False
533,航天电器,2804615.0,2672600.0,True
534,山东威达,9575695.0,7239216.0,True
535,分众传媒,86021274.0,216858097.0,False
536,思源电气,10321393.0,9540672.0,True
537,七匹狼,3757000.0,2574471.0,False
538,达安基因,11290972.0,10703499.0,True
539,巨轮智能,36087996.0,40980911.0,False
540,苏泊尔,2950226.0,5905182.0,False
541,丽江股份,3397290.0,7328495.0,True
542,旺能环境,13574741.0,9742441.0,True
543,华帝股份,6586255.0,6961614.0,False
544,联创电子,18698808.0,12458251.0,True
545,保利联合,3799705.0,2907836.0,False
546,双鹭药业,5920194.0,7658310.0,False
547,黔源电力,20964039.0,13986872.0,True
548,南京港,1806480.0,2274435.0,False
549,登海种业,14346021.0,22612888.0,False
550,华孚时尚,19210281.0,9636292.0,False
551,兔宝宝,5212842.0,6126181.0,False
552,美年健康,36926708.0,85511122.0,False
553,国光电器,5250710.0,4035435.0,False
554,国机精工,23789342.0,16560207.0,False
555,宝鹰股份,7601543.0,7508390.0,False
556,宁波华翔,13505743.0,13802126.0,False
557,紫光国微,5666035.0,11217349.0,True
558,三花智控,11058939.0,12346847.0,True
559,中工国际,5562105.0,5157100.0,False
560,ST同洲,5489500.0,6181800.0,False
561,云南能投,5524320.0,9283400.0,True
562,德美化工,2735076.0,1716740.0,False
563,得润电子,2429748.0,5323659.0,False
564,横店东磁,15076584.0,13541898.0,False
565,中钢天源,14804300.0,17017057.0,True
566,*ST威尔,351400.0,2380154.0,False
567,云南旅游,5095702.0,5334020.0,False
568,粤水电,158850001.0,112847034.0,True
569,浙江交科,6222301.0,6372181.0,False
570,宏润建设,5976760.0,4741207.0,False
571,远光软件,28945619.0,35537938.0,False
572,华峰化学,37462929.0,25285684.0,True
573,东华软件,17929544.0,22265142.0,False
574,瑞泰科技,2317101.0,1994635.0,False
575,景兴纸业,32857099.0,29329079.0,False
576,黑猫股份,13644700.0,12927401.0,True
577,獐子岛,9473250.0,15599300.0,False
578,众和退,34388889.0,49522357.0,False
579,长城退,18257103.0,23192567.0,False
580,*ST凯瑞,1044059.0,1485000.0,False
581,软控股份,10015201.0,15064752.0,False
582,国轩高科,35645048.0,23122770.0,True
583,沙钢股份,23333407.0,25435118.0,True
584,ST雪莱,4966615.0,5113409.0,False
585,大港股份,7256400.0,7969500.0,False
586,太阳纸业,33921205.0,29964850.0,True
587,苏州固锝,19846558.0,20074614.0,True
588,中材科技,36225850.0,29911070.0,True
589,金螳螂,17076268.0,10997774.0,False
590,万邦德,914727.0,1157327.0,False
591,孚日股份,4984102.0,6828010.0,False
592,海鸥住工,4185055.0,5814310.0,False
593,万丰奥威,29054029.0,18218647.0,False
594,*ST东洋,5912200.0,5325700.0,False
595,新野纺织,9502373.0,39132913.0,False
596,鲁阳节能,5738650.0,5675450.0,True
597,ST新海,10363394.0,7706900.0,False
598,金智科技,2536050.0,2603470.0,True
599,江苏国泰,25394757.0,23331924.0,True
600,中泰化学,84185321.0,95218898.0,True
601,国脉科技,3947788.0,3220926.0,False
602,青岛金王,39226988.0,19851103.0,False
603,生意宝,633220.0,789600.0,False
604,南岭民爆,7383075.0,5981457.0,False
605,山河智能,15448685.0,15208520.0,False
606,浔兴股份,1732100.0,1936298.0,False
607,海翔药业,5015449.0,4931653.0,False
608,天康生物,32722370.0,48310128.0,False
609,广东鸿图,6265956.0,5918685.0,False
610,ST冠福,19265718.0,27884748.0,False
611,广博股份,3240483.0,4769060.0,False
612,恒宝股份,3385995.0,4119200.0,False
613,信隆健康,3828540.0,5855151.0,False
614,莱宝高科,5806033.0,5991414.0,False
615,沃华医药,1258720.0,1696632.0,False
616,沧州明珠,28454527.0,25856781.0,True
617,兴化股份,16576576.0,33459852.0,False
618,三钢闽光,36370620.0,39647014.0,True
619,威海广泰,3516230.0,2041000.0,True
620,三变科技,9152581.0,6263151.0,False
621,ST天润,8087410.0,11947698.0,False
622,罗平锌电,12876900.0,8964500.0,True
623,三维通信,3583869.0,15560470.0,False
624,中国海诚,6468398.0,5727294.0,False
625,东港股份,2617150.0,3458981.0,False
626,紫鑫药业,22250178.0,29336774.0,False
627,康强电子,14228780.0,9735784.0,False
628,韵达股份,14747449.0,16718031.0,True
629,科陆电子,15794150.0,11265515.0,True
630,ST天马,8181210.0,6203800.0,True
631,梦网科技,15125389.0,28548604.0,False
632,天邦股份,34895470.0,55013910.0,False
633,湘潭电化,25319071.0,33698283.0,True
634,银轮股份,4874566.0,9552334.0,True
635,南极电商,55067581.0,59613522.0,False
636,露天煤业,40980889.0,38158064.0,True
637,中环股份,35606495.0,46684783.0,True
638,沃尔核材,26135216.0,23156775.0,True
639,利欧股份,104100341.0,194367403.0,False
